Entity,Code,Year,Wine | 00000564 || Production | 005510 || tonnes
Land Locked Developing Countries (FAO),,1991,10398
Land Locked Developing Countries (FAO),,1992,749334
Land Locked Developing Countries (FAO),,1993,787317.2
Land Locked Developing Countries (FAO),,1994,641612
Land Locked Developing Countries (FAO),,1995,601249.7
Land Locked Developing Countries (FAO),,1996,468213.88
Land Locked Developing Countries (FAO),,1997,324710.06
Land Locked Developing Countries (FAO),,1998,402485.12
Land Locked Developing Countries (FAO),,1999,312460
Land Locked Developing Countries (FAO),,2000,341354
Land Locked Developing Countries (FAO),,2001,373550
Land Locked Developing Countries (FAO),,2002,326533
Land Locked Developing Countries (FAO),,2003,420820
Land Locked Developing Countries (FAO),,2004,567690.5
Land Locked Developing Countries (FAO),,2005,576111.75
Land Locked Developing Countries (FAO),,2006,366750.25
Land Locked Developing Countries (FAO),,2007,342274.5
Land Locked Developing Countries (FAO),,2008,354712.6
Land Locked Developing Countries (FAO),,2009,329127.9
Land Locked Developing Countries (FAO),,2010,316822.3
Land Locked Developing Countries (FAO),,2011,314829.1
Land Locked Developing Countries (FAO),,2012,346288.66
Land Locked Developing Countries (FAO),,2013,384926.38
Land Locked Developing Countries (FAO),,2014,311841.88
Land Locked Developing Countries (FAO),,2015,345921.94
Land Locked Developing Countries (FAO),,2016,345945.62
Land Locked Developing Countries (FAO),,2017,339225.8
Land Locked Developing Countries (FAO),,2018,433657.72
Land Locked Developing Countries (FAO),,2019,425804.4
Land Locked Developing Countries (FAO),,2020,401291.3
Latvia,LVA,1992,7150
Latvia,LVA,1993,1710
Latvia,LVA,1994,2550
Latvia,LVA,1995,4700
Latvia,LVA,1996,3540
Latvia,LVA,1997,1470
Latvia,LVA,1998,1030
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,7517
Latvia,LVA,2006,5300
Latvia,LVA,2007,2645
Latvia,LVA,2008,2500
Latvia,LVA,2009,1800
Latvia,LVA,2010,2500
Latvia,LVA,2011,2200
Latvia,LVA,2012,2200
Latvia,LVA,2013,2200
Latvia,LVA,2014,2450
Latvia,LVA,2015,2090.14
Latvia,LVA,2016,2534
Latvia,LVA,2017,3237.45
Latvia,LVA,2018,2679.56
Latvia,LVA,2019,2049.3
Latvia,LVA,2020,2019.33
Least Developed Countries (FAO),,1961,1060
Least Developed Countries (FAO),,1962,1100
Least Developed Countries (FAO),,1963,1200
Least Developed Countries (FAO),,1964,1200
Least Developed Countries (FAO),,1965,1350
Least Developed Countries (FAO),,1966,1385
Least Developed Countries (FAO),,1967,1462.99
Least Developed Countries (FAO),,1968,1663.24
Least Developed Countries (FAO),,1969,2509.25
Least Developed Countries (FAO),,1970,2351.5
Least Developed Countries (FAO),,1971,2349.25
Least Developed Countries (FAO),,1972,2449.25
Least Developed Countries (FAO),,1973,2449.25
Least Developed Countries (FAO),,1974,2599.5
Least Developed Countries (FAO),,1975,7961.5
Least Developed Countries (FAO),,1976,9143.5
Least Developed Countries (FAO),,1977,10347.75
Least Developed Countries (FAO),,1978,9757.99
Least Developed Countries (FAO),,1979,6649.25
Least Developed Countries (FAO),,1980,7349.25
Least Developed Countries (FAO),,1981,6704.19
Least Developed Countries (FAO),,1982,7049.25
Least Developed Countries (FAO),,1983,7649.25
Least Developed Countries (FAO),,1984,8249.25
Least Developed Countries (FAO),,1985,8449.25
Least Developed Countries (FAO),,1986,8549.25
Least Developed Countries (FAO),,1987,8649.25
Least Developed Countries (FAO),,1988,9026.72
Least Developed Countries (FAO),,1989,9499
Least Developed Countries (FAO),,1990,7004.49
Least Developed Countries (FAO),,1991,7009.49
Least Developed Countries (FAO),,1992,7148.95
Least Developed Countries (FAO),,1993,7043.21
Least Developed Countries (FAO),,1994,6899
Least Developed Countries (FAO),,1995,7070.68
Least Developed Countries (FAO),,1996,7104.89
Least Developed Countries (FAO),,1997,7283.07
Least Developed Countries (FAO),,1998,8097.13
Least Developed Countries (FAO),,1999,8091
Least Developed Countries (FAO),,2000,8544
Least Developed Countries (FAO),,2001,8783
Least Developed Countries (FAO),,2002,8850
Least Developed Countries (FAO),,2003,9004
Least Developed Countries (FAO),,2004,9164.5
Least Developed Countries (FAO),,2005,9713.75
Least Developed Countries (FAO),,2006,9336.25
Least Developed Countries (FAO),,2007,10419.5
Least Developed Countries (FAO),,2008,8908.59
Least Developed Countries (FAO),,2009,9908.62
Least Developed Countries (FAO),,2010,9213.94
Least Developed Countries (FAO),,2011,9116.61
Least Developed Countries (FAO),,2012,9320.87
Least Developed Countries (FAO),,2013,9270.87
Least Developed Countries (FAO),,2014,8363.74
Least Developed Countries (FAO),,2015,8532.9
Least Developed Countries (FAO),,2016,8594.72
Least Developed Countries (FAO),,2017,8605.02
Least Developed Countries (FAO),,2018,8627.77
Least Developed Countries (FAO),,2019,845.64
Least Developed Countries (FAO),,2020,838.35
Lebanon,LBN,1961,3750
Lebanon,LBN,1962,3750
Lebanon,LBN,1963,3750
Lebanon,LBN,1964,3750
Lebanon,LBN,1965,3750
Lebanon,LBN,1966,3750
Lebanon,LBN,1967,3750
Lebanon,LBN,1968,3750
Lebanon,LBN,1969,3800
Lebanon,LBN,1970,3800
Lebanon,LBN,1971,3800
Lebanon,LBN,1972,3800
Lebanon,LBN,1973,4300
Lebanon,LBN,1974,4300
Lebanon,LBN,1975,4300
Lebanon,LBN,1976,4300
Lebanon,LBN,1977,4300
Lebanon,LBN,1978,4300
Lebanon,LBN,1979,4300
Lebanon,LBN,1980,4300
Lebanon,LBN,1981,4500
Lebanon,LBN,1982,4500
Lebanon,LBN,1983,5000
Lebanon,LBN,1984,6000
Lebanon,LBN,1985,7000
Lebanon,LBN,1986,8000
Lebanon,LBN,1987,9320
Lebanon,LBN,1988,10493
Lebanon,LBN,1989,10865
Lebanon,LBN,1990,14500
Lebanon,LBN,1991,19500
Lebanon,LBN,1992,23000
Lebanon,LBN,1993,26500
Lebanon,LBN,1994,29512
Lebanon,LBN,1995,30000
Lebanon,LBN,1996,15750
Lebanon,LBN,1997,24750
Lebanon,LBN,1998,18558
Lebanon,LBN,1999,18000
Lebanon,LBN,2000,17000
Lebanon,LBN,2001,16000
Lebanon,LBN,2002,15000
Lebanon,LBN,2003,14585
Lebanon,LBN,2004,15000
Lebanon,LBN,2005,15000
Lebanon,LBN,2006,15000
Lebanon,LBN,2007,11138
Lebanon,LBN,2008,14954
Lebanon,LBN,2009,12603
Lebanon,LBN,2010,14819.51
Lebanon,LBN,2011,14600
Lebanon,LBN,2012,15000
Lebanon,LBN,2013,14700
Lebanon,LBN,2014,9704.12
Lebanon,LBN,2015,9430.6
Lebanon,LBN,2016,10665.91
Lebanon,LBN,2017,9504.29
Lebanon,LBN,2018,8665.81
Lebanon,LBN,2019,6642
Lebanon,LBN,2020,3078
Libya,LBY,1961,3300
Libya,LBY,1962,3300
Libya,LBY,1963,2640
Libya,LBY,1964,2640
Libya,LBY,1965,1980
Libya,LBY,1966,2640
Libya,LBY,1967,2640
Libya,LBY,1968,2640
Libya,LBY,1969,2640
Libya,LBY,1990,0
Libya,LBY,1991,0
Libya,LBY,1992,0
Libya,LBY,2010,0
Libya,LBY,2011,0
Libya,LBY,2012,0
Libya,LBY,2013,0
Libya,LBY,2014,0
Libya,LBY,2015,0
Libya,LBY,2016,0
Libya,LBY,2017,0
Libya,LBY,2018,0
Lithuania,LTU,1992,6240
Lithuania,LTU,1993,5800
Lithuania,LTU,1994,922
Lithuania,LTU,1995,1100
Lithuania,LTU,1996,2950
Lithuania,LTU,1997,2150
Lithuania,LTU,1998,4500
Lithuania,LTU,1999,6460
Lithuania,LTU,2000,4030
Lithuania,LTU,2001,4290
Lithuania,LTU,2002,4720
Lithuania,LTU,2003,3550
Lithuania,LTU,2004,5160
Lithuania,LTU,2005,7850
Lithuania,LTU,2006,7170
Lithuania,LTU,2007,8858
Lithuania,LTU,2008,8343
Lithuania,LTU,2009,5399.7
Lithuania,LTU,2010,7243.5
Lithuania,LTU,2011,6123
Lithuania,LTU,2012,6479
Lithuania,LTU,2013,5743
Lithuania,LTU,2014,6004.7
Lithuania,LTU,2015,4377
Lithuania,LTU,2016,4812
Lithuania,LTU,2017,4090.5
Lithuania,LTU,2018,4695
Lithuania,LTU,2019,4100
Lithuania,LTU,2020,3240
Low Income Food Deficit Countries (FAO),,1961,1060
Low Income Food Deficit Countries (FAO),,1962,1100
Low Income Food Deficit Countries (FAO),,1963,1200
Low Income Food Deficit Countries (FAO),,1964,1200
Low Income Food Deficit Countries (FAO),,1965,1350
Low Income Food Deficit Countries (FAO),,1966,1385
Low Income Food Deficit Countries (FAO),,1967,1462.99
Low Income Food Deficit Countries (FAO),,1968,1758.24
Low Income Food Deficit Countries (FAO),,1969,2634.25
Low Income Food Deficit Countries (FAO),,1970,2441.5
Low Income Food Deficit Countries (FAO),,1971,2442.25
Low Income Food Deficit Countries (FAO),,1972,2684.25
Low Income Food Deficit Countries (FAO),,1973,2689.25
Low Income Food Deficit Countries (FAO),,1974,2969.5
Low Income Food Deficit Countries (FAO),,1975,8376.5
Low Income Food Deficit Countries (FAO),,1976,9661.5
Low Income Food Deficit Countries (FAO),,1977,10997.75
Low Income Food Deficit Countries (FAO),,1978,10652.99
Low Income Food Deficit Countries (FAO),,1979,7749.25
Low Income Food Deficit Countries (FAO),,1980,8644.25
Low Income Food Deficit Countries (FAO),,1981,8549.19
Low Income Food Deficit Countries (FAO),,1982,8951.25
Low Income Food Deficit Countries (FAO),,1983,9382.25
Low Income Food Deficit Countries (FAO),,1984,10170.25
Low Income Food Deficit Countries (FAO),,1985,10171.25
Low Income Food Deficit Countries (FAO),,1986,10152.25
Low Income Food Deficit Countries (FAO),,1987,10161.25
Low Income Food Deficit Countries (FAO),,1988,10413.72
Low Income Food Deficit Countries (FAO),,1989,10925
Low Income Food Deficit Countries (FAO),,1990,8393.49
Low Income Food Deficit Countries (FAO),,1991,8339.49
Low Income Food Deficit Countries (FAO),,1992,110233.95
Low Income Food Deficit Countries (FAO),,1993,89843.21
Low Income Food Deficit Countries (FAO),,1994,80106
Low Income Food Deficit Countries (FAO),,1995,106849.68
Low Income Food Deficit Countries (FAO),,1996,79291.89
Low Income Food Deficit Countries (FAO),,1997,84518.07
Low Income Food Deficit Countries (FAO),,1998,80425.13
Low Income Food Deficit Countries (FAO),,1999,76212
Low Income Food Deficit Countries (FAO),,2000,57644
Low Income Food Deficit Countries (FAO),,2001,61719
Low Income Food Deficit Countries (FAO),,2002,52848
Low Income Food Deficit Countries (FAO),,2003,60913
Low Income Food Deficit Countries (FAO),,2004,49271.5
Low Income Food Deficit Countries (FAO),,2005,37386.75
Low Income Food Deficit Countries (FAO),,2006,36417.25
Low Income Food Deficit Countries (FAO),,2007,38706.5
Low Income Food Deficit Countries (FAO),,2008,36847.59
Low Income Food Deficit Countries (FAO),,2009,34603.92
Low Income Food Deficit Countries (FAO),,2010,40153.42
Low Income Food Deficit Countries (FAO),,2011,54762.55
Low Income Food Deficit Countries (FAO),,2012,55230.82
Low Income Food Deficit Countries (FAO),,2013,54451.35
Low Income Food Deficit Countries (FAO),,2014,39090.68
Low Income Food Deficit Countries (FAO),,2015,52904.96
Low Income Food Deficit Countries (FAO),,2016,45479.44
Low Income Food Deficit Countries (FAO),,2017,44332.57
Low Income Food Deficit Countries (FAO),,2018,51507.79
Low Income Food Deficit Countries (FAO),,2019,38951.84
Low Income Food Deficit Countries (FAO),,2020,36785.78
Low-income countries,,1961,1060
Low-income countries,,1962,1100
Low-income countries,,1963,1200
Low-income countries,,1964,1200
Low-income countries,,1965,1350
Low-income countries,,1966,1385
Low-income countries,,1967,1462.99
Low-income countries,,1968,1758.24
Low-income countries,,1969,2634.25
Low-income countries,,1970,2441.5
Low-income countries,,1971,2442.25
Low-income countries,,1972,2684.25
Low-income countries,,1973,2689.25
Low-income countries,,1974,2914.5
Low-income countries,,1975,8261.5
Low-income countries,,1976,9431.5
Low-income countries,,1977,10647.75
Low-income countries,,1978,10052.99
Low-income countries,,1979,6949.25
Low-income countries,,1980,7594.25
Low-income countries,,1981,6939.19
Low-income countries,,1982,7421.25
Low-income countries,,1983,7972.25
Low-income countries,,1984,8590.25
Low-income countries,,1985,8851.25
Low-income countries,,1986,8972.25
Low-income countries,,1987,8971.25
Low-income countries,,1988,9373.72
Low-income countries,,1989,9925
Low-income countries,,1990,7353.49
Low-income countries,,1991,7289.49
Low-income countries,,1992,7393.95
Low-income countries,,1993,7343.21
Low-income countries,,1994,7155
Low-income countries,,1995,7319.68
Low-income countries,,1996,7380.89
Low-income countries,,1997,7548.07
Low-income countries,,1998,8315.13
Low-income countries,,1999,8292
Low-income countries,,2000,8870
Low-income countries,,2001,9086
Low-income countries,,2002,9146
Low-income countries,,2003,9319
Low-income countries,,2004,9421.5
Low-income countries,,2005,9938.75
Low-income countries,,2006,9549.25
Low-income countries,,2007,10629.5
Low-income countries,,2008,9087.59
Low-income countries,,2009,10093.62
Low-income countries,,2010,9285.94
Low-income countries,,2011,9245.61
Low-income countries,,2012,9405.87
Low-income countries,,2013,9340.87
Low-income countries,,2014,8409.391
Low-income countries,,2015,8583.57
Low-income countries,,2016,8646.37
Low-income countries,,2017,8661.6
Low-income countries,,2018,8676.35
Low-income countries,,2019,895.64
Low-income countries,,2020,888.35
Lower-middle-income countries,,1961,1732974
Lower-middle-income countries,,1962,1879381
Lower-middle-income countries,,1963,1717081
Lower-middle-income countries,,1964,1480161
Lower-middle-income countries,,1965,1935172
Lower-middle-income countries,,1966,1019296
Lower-middle-income countries,,1967,879974
Lower-middle-income countries,,1968,1270942
Lower-middle-income countries,,1969,1029362
Lower-middle-income countries,,1970,1055899
Lower-middle-income countries,,1971,1147164
Lower-middle-income countries,,1972,798308
Lower-middle-income countries,,1973,827349
Lower-middle-income countries,,1974,869534
Lower-middle-income countries,,1975,630878
Lower-middle-income countries,,1976,516492
Lower-middle-income countries,,1977,412009
Lower-middle-income countries,,1978,292346
Lower-middle-income countries,,1979,449019
Lower-middle-income countries,,1980,441335
Lower-middle-income countries,,1981,412869
Lower-middle-income countries,,1982,239412
Lower-middle-income countries,,1983,288299
Lower-middle-income countries,,1984,245416
Lower-middle-income countries,,1985,188968
Lower-middle-income countries,,1986,178738
Lower-middle-income countries,,1987,181688
Lower-middle-income countries,,1988,123071
Lower-middle-income countries,,1989,128331
Lower-middle-income countries,,1990,109708
Lower-middle-income countries,,1991,131748
Lower-middle-income countries,,1992,443725
Lower-middle-income countries,,1993,393443
Lower-middle-income countries,,1994,300073
Lower-middle-income countries,,1995,392657
Lower-middle-income countries,,1996,338295
Lower-middle-income countries,,1997,347214
Lower-middle-income countries,,1998,302598
Lower-middle-income countries,,1999,334496
Lower-middle-income countries,,2000,294737
Lower-middle-income countries,,2001,337516
Lower-middle-income countries,,2002,402388
Lower-middle-income countries,,2003,417395
Lower-middle-income countries,,2004,410821
Lower-middle-income countries,,2005,410564
Lower-middle-income countries,,2006,432848
Lower-middle-income countries,,2007,396502
Lower-middle-income countries,,2008,413845
Lower-middle-income countries,,2009,429098.3
Lower-middle-income countries,,2010,407830.22
Lower-middle-income countries,,2011,374645.62
Lower-middle-income countries,,2012,350105.34
Lower-middle-income countries,,2013,345807.34
Lower-middle-income countries,,2014,205342.23
Lower-middle-income countries,,2015,230311.66
Lower-middle-income countries,,2016,197969.5
Lower-middle-income countries,,2017,217449.6
Lower-middle-income countries,,2018,228043.48
Lower-middle-income countries,,2019,217191.6
Lower-middle-income countries,,2020,192984.42
Luxembourg,LUX,2000,13190
Luxembourg,LUX,2001,13480
Luxembourg,LUX,2002,15387
Luxembourg,LUX,2003,12310
Luxembourg,LUX,2004,15583
Luxembourg,LUX,2005,13537
Luxembourg,LUX,2006,12365
Luxembourg,LUX,2007,14197
Luxembourg,LUX,2008,12967
Luxembourg,LUX,2009,13479
Luxembourg,LUX,2010,11025
Luxembourg,LUX,2011,13199
Luxembourg,LUX,2012,8504
Luxembourg,LUX,2013,10089
Luxembourg,LUX,2014,12494
Luxembourg,LUX,2015,11069
Luxembourg,LUX,2016,8294.7
Luxembourg,LUX,2017,8124.8
Luxembourg,LUX,2018,13590.7
Luxembourg,LUX,2019,7600
Luxembourg,LUX,2020,8910
Madagascar,MDG,1961,1060
Madagascar,MDG,1962,1100
Madagascar,MDG,1963,1200
Madagascar,MDG,1964,1200
Madagascar,MDG,1965,1350
Madagascar,MDG,1966,1385
Madagascar,MDG,1967,1455
Madagascar,MDG,1968,1653
Madagascar,MDG,1969,1760
Madagascar,MDG,1970,1600
Madagascar,MDG,1971,1600
Madagascar,MDG,1972,1700
Madagascar,MDG,1973,1700
Madagascar,MDG,1974,1850
Madagascar,MDG,1975,7212
Madagascar,MDG,1976,8394
Madagascar,MDG,1977,9594
Madagascar,MDG,1978,9000
Madagascar,MDG,1979,5900
Madagascar,MDG,1980,6600
Madagascar,MDG,1981,5900
Madagascar,MDG,1982,6300
Madagascar,MDG,1983,6900
Madagascar,MDG,1984,7500
Madagascar,MDG,1985,7700
Madagascar,MDG,1986,7800
Madagascar,MDG,1987,7900
Madagascar,MDG,1988,8000
Madagascar,MDG,1989,8500
Madagascar,MDG,1990,6000
Madagascar,MDG,1991,6000
Madagascar,MDG,1992,6100
Madagascar,MDG,1993,6000
Madagascar,MDG,1994,5900
Madagascar,MDG,1995,6000
Madagascar,MDG,1996,6000
Madagascar,MDG,1997,6100
Madagascar,MDG,1998,6200
Madagascar,MDG,1999,6300
Madagascar,MDG,2000,6200
Madagascar,MDG,2001,6300
Madagascar,MDG,2002,6300
Madagascar,MDG,2003,6400
Madagascar,MDG,2004,6400
Madagascar,MDG,2005,6500
Madagascar,MDG,2006,6700
Madagascar,MDG,2007,7400
Madagascar,MDG,2008,7499
Madagascar,MDG,2009,8281
Madagascar,MDG,2010,8300
Madagascar,MDG,2011,8200
Madagascar,MDG,2012,8400
Madagascar,MDG,2013,8350
Madagascar,MDG,2014,7496.66
Madagascar,MDG,2015,7707.14
Madagascar,MDG,2016,7782.4
Madagascar,MDG,2017,7801.32
Madagascar,MDG,2018,7849.73
Malta,MLT,1961,3360
Malta,MLT,1962,1680
Malta,MLT,1963,2450
Malta,MLT,1964,1890
Malta,MLT,1965,2800
Malta,MLT,1966,2240
Malta,MLT,1967,2800
Malta,MLT,1968,2450
Malta,MLT,1969,2800
Malta,MLT,1970,2240
Malta,MLT,1971,3290
Malta,MLT,1972,3290
Malta,MLT,1973,3290
Malta,MLT,1974,3290
Malta,MLT,1975,3990
Malta,MLT,1976,2940
Malta,MLT,1977,3640
Malta,MLT,1978,2590
Malta,MLT,1979,2940
Malta,MLT,1980,2590
Malta,MLT,1981,2240
Malta,MLT,1982,2240
Malta,MLT,1983,2450
Malta,MLT,1984,2100
Malta,MLT,1985,2100
Malta,MLT,1986,2240
Malta,MLT,1987,2030
Malta,MLT,1988,2520
Malta,MLT,1989,2310
Malta,MLT,1990,1400
Malta,MLT,1991,1750
Malta,MLT,1992,2590
Malta,MLT,1993,2800
Malta,MLT,1994,3150
Malta,MLT,1995,3150
Malta,MLT,1996,3150
Malta,MLT,1997,3150
Malta,MLT,1998,2100
Malta,MLT,1999,3477.6
Malta,MLT,2000,2800
Malta,MLT,2001,2800
Malta,MLT,2002,2450
Malta,MLT,2003,2450
Malta,MLT,2004,2450
Malta,MLT,2005,2450
Malta,MLT,2006,2100
Malta,MLT,2007,2450
Malta,MLT,2008,2450
Malta,MLT,2009,2450
Malta,MLT,2010,2380
Malta,MLT,2011,2450
Malta,MLT,2012,2520
Malta,MLT,2013,2425.5
Malta,MLT,2014,2483.66
Malta,MLT,2015,2560.62
Malta,MLT,2016,2028.47
Malta,MLT,2017,2013.48
Malta,MLT,2018,1949.93
Malta,MLT,2019,1620
Malta,MLT,2020,1377
Mauritius,MUS,2017,3880.9
Mauritius,MUS,2018,3548
Mauritius,MUS,2019,4115
Mauritius,MUS,2020,3166
Mexico,MEX,1961,29261.75
Mexico,MEX,1962,28237.93
Mexico,MEX,1963,32458.1
Mexico,MEX,1964,34554.64
Mexico,MEX,1965,38955.67
Mexico,MEX,1966,41741.88
Mexico,MEX,1967,40287.03
Mexico,MEX,1968,43227.31
Mexico,MEX,1969,46178.71
Mexico,MEX,1970,70347.82
Mexico,MEX,1971,71713.08
Mexico,MEX,1972,74594.61
Mexico,MEX,1973,84834.04
Mexico,MEX,1974,92721.4
Mexico,MEX,1975,95902.62
Mexico,MEX,1976,109716.91
Mexico,MEX,1977,114045.83
Mexico,MEX,1978,165332.7
Mexico,MEX,1979,157031.31
Mexico,MEX,1980,170309.06
Mexico,MEX,1981,232850.31
Mexico,MEX,1982,230467.53
Mexico,MEX,1983,229596.34
Mexico,MEX,1984,206221.33
Mexico,MEX,1985,219352.56
Mexico,MEX,1986,246433.23
Mexico,MEX,1987,181017.94
Mexico,MEX,1988,192701.89
Mexico,MEX,1989,179145.95
Mexico,MEX,1990,153328.58
Mexico,MEX,1991,179617.64
Mexico,MEX,1992,183384.22
Mexico,MEX,1993,166853.22
Mexico,MEX,1994,203434.83
Mexico,MEX,1995,146576.33
Mexico,MEX,1996,133195.12
Mexico,MEX,1997,152378.52
Mexico,MEX,1998,136103.97
Mexico,MEX,1999,144310.72
Mexico,MEX,2000,104123.88
Mexico,MEX,2001,141139.52
Mexico,MEX,2002,101225.63
Mexico,MEX,2003,109633.05
Mexico,MEX,2004,73010.52
Mexico,MEX,2005,41486.45
Mexico,MEX,2006,56764.19
Mexico,MEX,2007,62994.44
Mexico,MEX,2008,55668.33
Mexico,MEX,2009,44552.94
Mexico,MEX,2010,34356
Mexico,MEX,2011,38212
Mexico,MEX,2012,39056
Mexico,MEX,2013,41502
Mexico,MEX,2014,39360
Mexico,MEX,2015,42466
Mexico,MEX,2016,44140
Mexico,MEX,2017,35516
Mexico,MEX,2018,38490
Mexico,MEX,2019,36640
Mexico,MEX,2020,39405
Middle Africa (FAO),,2010,0
Middle Africa (FAO),,2011,0
Middle Africa (FAO),,2012,0
Middle Africa (FAO),,2013,0
Moldova,MDA,1992,347400
Moldova,MDA,1993,549000
Moldova,MDA,1994,386700
Moldova,MDA,1995,320000
Moldova,MDA,1996,247000
Moldova,MDA,1997,35400
Moldova,MDA,1998,125200
Moldova,MDA,1999,73750
Moldova,MDA,2000,111200
Moldova,MDA,2001,160400
Moldova,MDA,2002,154200
Moldova,MDA,2003,197900
Moldova,MDA,2004,340200
Moldova,MDA,2005,373400
Moldova,MDA,2006,193812
Moldova,MDA,2007,128490
Moldova,MDA,2008,159700
Moldova,MDA,2009,130000
Moldova,MDA,2010,132560
Moldova,MDA,2011,131860
Moldova,MDA,2012,147540
Moldova,MDA,2013,158960
Moldova,MDA,2014,149850
Moldova,MDA,2015,139506
Moldova,MDA,2016,141460
Moldova,MDA,2017,171430
Moldova,MDA,2018,178490
Moldova,MDA,2019,182700
Moldova,MDA,2020,178700
Mongolia,MNG,2015,75
Mongolia,MNG,2016,79.5
Mongolia,MNG,2017,102.6
Mongolia,MNG,2018,110.3
Mongolia,MNG,2019,281.5
Mongolia,MNG,2020,300.6
Montenegro,MNE,2006,16556
Montenegro,MNE,2007,12991
Montenegro,MNE,2008,16980
Montenegro,MNE,2009,17094
Montenegro,MNE,2010,17986
Montenegro,MNE,2011,11790
Montenegro,MNE,2012,17420
Montenegro,MNE,2013,16000
Montenegro,MNE,2014,9657.8
Montenegro,MNE,2015,15086.67
Montenegro,MNE,2016,17243.9
Montenegro,MNE,2017,13289.32
Montenegro,MNE,2018,14421.42
Montenegro,MNE,2019,12150
Montenegro,MNE,2020,12150
Morocco,MAR,1961,223200
Morocco,MAR,1962,189600
Morocco,MAR,1963,257900
Morocco,MAR,1964,245862
Morocco,MAR,1965,344878
Morocco,MAR,1966,211000
Morocco,MAR,1967,136880
Morocco,MAR,1968,175000
Morocco,MAR,1969,70000
Morocco,MAR,1970,125260
Morocco,MAR,1971,115000
Morocco,MAR,1972,114618
Morocco,MAR,1973,126000
Morocco,MAR,1974,127000
Morocco,MAR,1975,100000
Morocco,MAR,1976,77000
Morocco,MAR,1977,81000
Morocco,MAR,1978,55000
Morocco,MAR,1979,110000
Morocco,MAR,1980,91000
Morocco,MAR,1981,84000
Morocco,MAR,1982,35000
Morocco,MAR,1983,42000
Morocco,MAR,1984,35000
Morocco,MAR,1985,37000
Morocco,MAR,1986,45400
Morocco,MAR,1987,45400
Morocco,MAR,1988,35400
Morocco,MAR,1989,50210
Morocco,MAR,1990,30070
Morocco,MAR,1991,38950
Morocco,MAR,1992,43480
Morocco,MAR,1993,33200
Morocco,MAR,1994,27860
Morocco,MAR,1995,17250
Morocco,MAR,1996,28450
Morocco,MAR,1997,37610
Morocco,MAR,1998,29740
Morocco,MAR,1999,49337
Morocco,MAR,2000,29900
Morocco,MAR,2001,27627
Morocco,MAR,2002,33066
Morocco,MAR,2003,34293
Morocco,MAR,2004,35000
Morocco,MAR,2005,37560
Morocco,MAR,2006,36159
Morocco,MAR,2007,37000
Morocco,MAR,2008,35000
Morocco,MAR,2009,29498
Morocco,MAR,2010,33695.41
Morocco,MAR,2011,34000
Morocco,MAR,2012,34500
Morocco,MAR,2013,37000
Morocco,MAR,2014,32707.87
Morocco,MAR,2015,38619.36
Morocco,MAR,2016,32530.42
Morocco,MAR,2017,34411.05
Morocco,MAR,2018,40808.03
Morocco,MAR,2019,47376.9
Morocco,MAR,2020,40920.39
Net Food Importing Developing Countries (FAO),,1961,378200
Net Food Importing Developing Countries (FAO),,1962,389841
Net Food Importing Developing Countries (FAO),,1963,470118
Net Food Importing Developing Countries (FAO),,1964,442018
Net Food Importing Developing Countries (FAO),,1965,544282
Net Food Importing Developing Countries (FAO),,1966,348812
Net Food Importing Developing Countries (FAO),,1967,247189.98
Net Food Importing Developing Countries (FAO),,1968,288965.25
Net Food Importing Developing Countries (FAO),,1969,168181.25
Net Food Importing Developing Countries (FAO),,1970,196410.5
Net Food Importing Developing Countries (FAO),,1971,232173.25
Net Food Importing Developing Countries (FAO),,1972,232459.25
Net Food Importing Developing Countries (FAO),,1973,245662.25
Net Food Importing Developing Countries (FAO),,1974,250626.5
Net Food Importing Developing Countries (FAO),,1975,213416.5
Net Food Importing Developing Countries (FAO),,1976,153532.5
Net Food Importing Developing Countries (FAO),,1977,174530.75
Net Food Importing Developing Countries (FAO),,1978,124519.99
Net Food Importing Developing Countries (FAO),,1979,190908.25
Net Food Importing Developing Countries (FAO),,1980,170899.25
Net Food Importing Developing Countries (FAO),,1981,158091.19
Net Food Importing Developing Countries (FAO),,1982,100483.25
Net Food Importing Developing Countries (FAO),,1983,113923.25
Net Food Importing Developing Countries (FAO),,1984,120157.25
Net Food Importing Developing Countries (FAO),,1985,110239.25
Net Food Importing Developing Countries (FAO),,1986,103429.25
Net Food Importing Developing Countries (FAO),,1987,105319.25
Net Food Importing Developing Countries (FAO),,1988,76909.72
Net Food Importing Developing Countries (FAO),,1989,94409
Net Food Importing Developing Countries (FAO),,1990,75124.49
Net Food Importing Developing Countries (FAO),,1991,99659.49
Net Food Importing Developing Countries (FAO),,1992,92728.95
Net Food Importing Developing Countries (FAO),,1993,82608.21
Net Food Importing Developing Countries (FAO),,1994,72323
Net Food Importing Developing Countries (FAO),,1995,65633.68
Net Food Importing Developing Countries (FAO),,1996,71357.89
Net Food Importing Developing Countries (FAO),,1997,96779.07
Net Food Importing Developing Countries (FAO),,1998,86537.13
Net Food Importing Developing Countries (FAO),,1999,133013
Net Food Importing Developing Countries (FAO),,2000,129687
Net Food Importing Developing Countries (FAO),,2001,123018
Net Food Importing Developing Countries (FAO),,2002,124701
Net Food Importing Developing Countries (FAO),,2003,129837
